
Checking address: 0xdfc24b077bc1425ad1dea75bcb6f8158e10df303
  Found 0 positions.

Checking address: 0x010461c14e146ac35fe42271bdc1134ee31c703a
  Found 189 positions.
    - Coin: IP, Size: 23411.7, Entry: 1.44437, PnL: -198.347024
    - Coin: OM, Size: -871119.8, Entry: 0.05163, PnL: 549.294738
    - Coin: KAITO, Size: 213312.0, Entry: 0.361482, PnL: 974.253177
    - Coin: NIL, Size: -180568.0, Entry: 0.051426, PnL: -33.624167
    - Coin: PAXG, Size: -16.383, Entry: 4728.292, PnL: 417.648868
    - Coin: PROMPT, Size: 908058.0, Entry: 0.062067, PnL: -2247.033379
    - Coin: BABY, Size: -1057039.0, Entry: 0.016455, PnL: -235.900705
    - Coin: WCT, Size: -589719.0, Entry: 0.064167, PnL: 1023.143431
    - Coin: HYPER, Size: 159944.0, Entry: 0.107651, PnL: 103.662016
    - Coin: ZORA, Size: 3297882.0, Entry: 0.02621, PnL: 333.851012
    - Coin: INIT, Size: 646138.0, Entry: 0.084046, PnL: -1874.117384
    - Coin: DOOD, Size: 2612541.0, Entry: 0.004241, PnL: 143.740869
    - Coin: NXPC, Size: -31255.0, Entry: 0.370737, PnL: -284.823019
    - Coin: SOPH, Size: 678851.0, Entry: 0.010727, PnL: 10.485325
    - Coin: RESOLV, Size: 787341.0, Entry: 0.079092, PnL: -330.14672
    - Coin: SYRUP, Size: 168283.0, Entry: 0.295241, PnL: -471.451134
    - Coin: PUMP, Size: 40973220.0, Entry: 0.002489, PnL: -1110.644732
    - Coin: PROVE, Size: 75661.0, Entry: 0.334798, PnL: 466.163594
    - Coin: YZY, Size: -455582.0, Entry: 0.371662, PnL: 17859.99385
    - Coin: XPL, Size: 793605.0, Entry: 0.104047, PnL: 382.825992
    - Coin: WLFI, Size: -576565.0, Entry: 0.129534, PnL: -429.988233
    - Coin: LINEA, Size: 7949710.0, Entry: 0.004447, PnL: -305.401902
    - Coin: SKY, Size: 921605.0, Entry: 0.060922, PnL: 1724.641343
    - Coin: ASTER, Size: 27573.0, Entry: 0.569221, PnL: -67.87587
    - Coin: AVNT, Size: 146535.0, Entry: 0.240618, PnL: 214.224774
    - Coin: STBL, Size: 2511658.0, Entry: 0.036062, PnL: -1375.825253
    - Coin: 0G, Size: 140278.0, Entry: 0.648757, PnL: -1949.525323
    - Coin: HEMI, Size: 8265868.0, Entry: 0.012517, PnL: -5880.692714
    - Coin: APEX, Size: 181660.0, Entry: 0.311519, PnL: 1489.786971
    - Coin: 2Z, Size: 754549.0, Entry: 0.109955, PnL: -1218.767222
    - Coin: ZEC, Size: 28.76, Entry: 296.2104, PnL: -37.1124
    - Coin: MON, Size: 3493158.0, Entry: 0.018618, PnL: 75.460522
    - Coin: MET, Size: 259308.0, Entry: 0.234373, PnL: 901.510752
    - Coin: CC, Size: 18593.0, Entry: 0.188193, PnL: 44.0086
    - Coin: ICP, Size: -25733.1, Entry: 2.67575, PnL: -1084.643989
    - Coin: AERO, Size: 211354.0, Entry: 0.39199, PnL: 2189.447688
    - Coin: STABLE, Size: 1573879.0, Entry: 0.030176, PnL: 303.456063
    - Coin: FOGO, Size: 379713.0, Entry: 0.033883, PnL: -87.222564
    - Coin: LIT, Size: -132543.0, Entry: 1.559208, PnL: -6864.632768
    - Coin: XMR, Size: -90.062, Entry: 406.136, PnL: 425.698427
    - Coin: AXS, Size: 96393.2, Entry: 1.72033, PnL: 1972.512555
    - Coin: DASH, Size: -1598.95, Entry: 44.3294, PnL: -952.257586
    - Coin: SKR, Size: -2611943.0, Entry: 0.018956, PnL: 963.078055

Checking address: 0x469f690213c467c39a23efacfd2816896009d7d8
  Found 0 positions.

Checking address: 0x5e177e5e39c0f4e421f5865a6d8beed8d921cb70
  Found 0 positions.

Checking address: 0xb0a55f13d22f66e6d495ac98113841b2326e9540
  Found 0 positions.
